weight,correlation,abs_correlation,source,target
1,0.8942780499546839,0.8942780499546839,204146_at,228033_at
1,0.8000027015901878,0.8000027015901878,204146_at,209302_at
1,0.8703627425064013,0.8703627425064013,204146_at,204354_at
1,0.8952989017694989,0.8952989017694989,204146_at,226936_at
1,0.8034047985847972,0.8034047985847972,204146_at,209644_x_at
1,0.8967524034308272,0.8967524034308272,204146_at,206316_s_at
1,0.8801779284874601,0.8801779284874601,204146_at,203358_s_at
1,0.7255305699780129,0.7255305699780129,204146_at,212255_s_at
1,0.7656561356442779,0.7656561356442779,204146_at,241704_x_at
1,0.8915936950295157,0.8915936950295157,204146_at,225834_at
1,-0.7427123175434883,0.7427123175434883,204146_at,208791_at
1,0.8957936047630654,0.8957936047630654,204146_at,219918_s_at
1,0.8924826538091993,0.8924826538091993,204146_at,201292_at
1,0.8775354921111893,0.8775354921111893,204146_at,213092_x_at
1,0.8429127296770706,0.8429127296770706,204146_at,202904_s_at
1,0.8623312423199573,0.8623312423199573,204146_at,213088_s_at
1,0.9211912312611384,0.9211912312611384,204146_at,202954_at
1,0.7902079679743638,0.7902079679743638,204146_at,202268_s_at
1,-0.716154737056345,0.716154737056345,204146_at,215706_x_at
1,0.7959879172762141,0.7959879172762141,204146_at,202911_at
1,0.8805514314903202,0.8805514314903202,204146_at,218883_s_at
1,0.8234733527149227,0.8234733527149227,204146_at,222740_at
1,0.7769924888120294,0.7769924888120294,204146_at,201833_at
1,0.8515230296650922,0.8515230296650922,204146_at,235363_at
1,0.8216693640613787,0.8216693640613787,204146_at,200893_at
1,0.8064917150266876,0.8064917150266876,204146_at,203960_s_at
1,0.7507149608976337,0.7507149608976337,204146_at,229025_s_at
1,0.8379022604526981,0.8379022604526981,204146_at,218049_s_at
1,0.7920222052215002,0.7920222052215002,204146_at,202184_s_at
1,0.8098617935211477,0.8098617935211477,204146_at,225017_at
1,0.8831625743605654,0.8831625743605654,204146_at,228729_at
1,0.8732670336459329,0.8732670336459329,204146_at,221521_s_at
1,0.9127679916048529,0.9127679916048529,204146_at,222958_s_at
1,0.8724597821161594,0.8724597821161594,204146_at,1554572_a_at
1,0.8063694034269641,0.8063694034269641,204146_at,202633_at
1,0.9019996391283925,0.9019996391283925,204146_at,203764_at
1,0.7187481686824492,0.7187481686824492,204146_at,221842_s_at
1,0.75592203921811,0.75592203921811,204146_at,235648_at
1,0.8900035740932087,0.8900035740932087,204146_at,202589_at
1,-0.7400403471521481,0.7400403471521481,204146_at,208792_s_at
1,0.8023452327386044,0.8023452327386044,204146_at,218482_at
1,-0.7998073234357967,0.7998073234357967,204146_at,200982_s_at
1,0.809194233382652,0.809194233382652,204146_at,205063_at
1,0.7312747002138266,0.7312747002138266,204146_at,209748_at
1,0.7389347701294946,0.7389347701294946,204146_at,214097_at
1,0.9077069340803927,0.9077069340803927,204146_at,208079_s_at
1,0.8288748591856934,0.8288748591856934,204146_at,211747_s_at
1,0.9003866988535664,0.9003866988535664,204146_at,222848_at
1,0.7634252223711006,0.7634252223711006,204146_at,213253_at
1,0.8770589769341913,0.8770589769341913,204146_at,222036_s_at
1,0.840931907347381,0.840931907347381,204146_at,213911_s_at
1,0.8295482745526227,0.8295482745526227,204146_at,228191_at
1,0.839225314467643,0.839225314467643,204146_at,204603_at
1,0.8780634921699131,0.8780634921699131,204146_at,202107_s_at
1,0.7866314747055241,0.7866314747055241,204146_at,204571_x_at
1,0.8876797368107789,0.8876797368107789,204146_at,204825_at
1,0.9099842689943873,0.9099842689943873,204146_at,218355_at
1,0.8607696093635584,0.8607696093635584,204146_at,205053_at
1,0.8095822544823491,0.8095822544823491,204146_at,211115_x_at
1,0.7335972520742754,0.7335972520742754,204146_at,200934_at
1,0.7856971465159855,0.7856971465159855,204146_at,223898_at
1,0.7585951927588387,0.7585951927588387,204146_at,1558700_s_at
1,0.7992410621062165,0.7992410621062165,204146_at,202666_s_at
1,0.7656264502991058,0.7656264502991058,204146_at,201111_at
1,0.8498833332849177,0.8498833332849177,204146_at,1553984_s_at
1,0.8489081826247841,0.8489081826247841,204146_at,228774_at
1,0.7694571431943428,0.7694571431943428,204146_at,203351_s_at
1,-0.7877031333747263,0.7877031333747263,204146_at,207966_s_at
1,0.7481341505050876,0.7481341505050876,204146_at,222201_s_at
1,0.893511296295381,0.893511296295381,204146_at,205046_at
1,0.8156164117889341,0.8156164117889341,204146_at,201450_s_at
1,0.8424015509360488,0.8424015509360488,204146_at,203744_at
1,0.7794474527072865,0.7794474527072865,204146_at,231895_at
1,0.7589828035677546,0.7589828035677546,204146_at,218277_s_at
1,0.715098928358889,0.715098928358889,204146_at,226832_at
1,0.7298710983882862,0.7298710983882862,204146_at,229533_x_at
1,0.7918661266040744,0.7918661266040744,204146_at,202903_at
1,0.745846128132825,0.745846128132825,204146_at,200050_at
1,-0.7366966555810452,0.7366966555810452,204146_at,212257_s_at
1,0.7760002094310303,0.7760002094310303,204146_at,226165_at
1,-0.7631925189728341,0.7631925189728341,204146_at,210778_s_at
1,0.7849249364135975,0.7849249364135975,204146_at,224129_s_at
1,0.7503368356348005,0.7503368356348005,204146_at,201418_s_at
1,0.7738027847230109,0.7738027847230109,204146_at,218617_at
1,0.867144159282324,0.867144159282324,204146_at,219306_at
1,0.7785515299356472,0.7785515299356472,204146_at,209358_at
1,-0.7931668547405308,0.7931668547405308,204146_at,210872_x_at
1,0.7839942540495857,0.7839942540495857,204146_at,223416_at
1,0.875977228216672,0.875977228216672,204146_at,207165_at
1,-0.7255026020805699,0.7255026020805699,204146_at,1554690_a_at
1,0.8020095030499624,0.8020095030499624,204146_at,203560_at
1,0.8849650738071838,0.8849650738071838,204146_at,201088_at
1,-0.7566891903042579,0.7566891903042579,204146_at,201373_at
1,-0.720185271536998,0.720185271536998,204146_at,211769_x_at
1,0.8898333080498754,0.8898333080498754,204146_at,204962_s_at
1,0.8771410058161769,0.8771410058161769,204146_at,218009_s_at
1,0.7595090822373847,0.7595090822373847,204146_at,219177_at
1,0.7710428468538802,0.7710428468538802,204146_at,200608_s_at
1,-0.7318631244614908,0.7318631244614908,204146_at,216267_s_at
1,0.8007785063050455,0.8007785063050455,218757_s_at,223381_at
1,0.8589718989276571,0.8589718989276571,218757_s_at,213647_at
1,0.8172340763155727,0.8172340763155727,218757_s_at,203316_s_at
1,0.8292429041728183,0.8292429041728183,218757_s_at,218252_at
1,0.808603364609774,0.808603364609774,218757_s_at,232065_x_at
1,0.8977778765773345,0.8977778765773345,218757_s_at,202413_s_at
1,0.8090479148684256,0.8090479148684256,218757_s_at,203362_s_at
1,0.8302623368888253,0.8302623368888253,218757_s_at,218662_s_at
1,0.8844360767646587,0.8844360767646587,218757_s_at,214221_at
1,0.8782326299597294,0.8782326299597294,218757_s_at,203743_s_at
1,0.7980149483535588,0.7980149483535588,218757_s_at,223556_at
1,0.8366794345041453,0.8366794345041453,218757_s_at,219105_x_at
1,0.8190069836324224,0.8190069836324224,218757_s_at,222606_at
1,0.8713616883895596,0.8713616883895596,218757_s_at,209523_at
1,0.8457902952406249,0.8457902952406249,218757_s_at,203209_at
1,0.8115232869262086,0.8115232869262086,218757_s_at,204531_s_at
1,0.8663265045391778,0.8663265045391778,218757_s_at,234672_s_at
1,0.8101210284845599,0.8101210284845599,218757_s_at,205034_at
1,0.7858157660521443,0.7858157660521443,218757_s_at,206364_at
1,0.7789450843026285,0.7789450843026285,218757_s_at,229551_x_at
1,0.881768992779986,0.881768992779986,218757_s_at,223257_at
1,0.8021846431910147,0.8021846431910147,218757_s_at,216228_s_at
1,0.803582364000346,0.803582364000346,218757_s_at,228597_at
1,0.8201514501513305,0.8201514501513305,218757_s_at,201416_at
1,0.7812535297787584,0.7812535297787584,218757_s_at,204026_s_at
1,0.8533243613119497,0.8533243613119497,218757_s_at,1555501_s_at
1,0.8267357844735641,0.8267357844735641,218757_s_at,225297_at
1,0.7942013905805071,0.7942013905805071,218757_s_at,226446_at
1,0.7985504937282818,0.7985504937282818,218757_s_at,231784_s_at
1,0.8049868207434177,0.8049868207434177,218757_s_at,207828_s_at
1,0.8792615420657526,0.8792615420657526,218757_s_at,208838_at
1,0.8257205870382508,0.8257205870382508,218757_s_at,228401_at
1,0.8555558733595707,0.8555558733595707,218757_s_at,214224_s_at
1,0.7937546965678164,0.7937546965678164,218757_s_at,223491_at
1,0.8419499121464774,0.8419499121464774,218757_s_at,201664_at
1,0.7900372858717779,0.7900372858717779,218757_s_at,213007_at
1,0.8790155095220104,0.8790155095220104,218757_s_at,212621_at
1,0.8408537348275787,0.8408537348275787,218757_s_at,227350_at
1,0.8563711188410569,0.8563711188410569,218757_s_at,221970_s_at
1,0.8633795212747023,0.8633795212747023,218757_s_at,200037_s_at
1,0.8346753529765991,0.8346753529765991,218757_s_at,203625_x_at
1,0.7490550494556096,0.7490550494556096,218757_s_at,209507_at
1,0.7747371943853774,0.7747371943853774,218757_s_at,228069_at
1,0.8273100575776116,0.8273100575776116,218757_s_at,204510_at
1,0.8316732463606187,0.8316732463606187,218757_s_at,204162_at
1,0.7981167815264999,0.7981167815264999,218757_s_at,221677_s_at
1,0.7991040647054767,0.7991040647054767,218757_s_at,214804_at
1,0.7756751656073194,0.7756751656073194,218757_s_at,203432_at
1,0.7763770259886743,0.7763770259886743,218757_s_at,202276_at
1,-0.7797126516782186,0.7797126516782186,218757_s_at,200784_s_at
1,0.7962120792262019,0.7962120792262019,218757_s_at,204822_at
1,0.8254167586253532,0.8254167586253532,218757_s_at,219294_at
1,0.8127656552740057,0.8127656552740057,218757_s_at,222077_s_at
1,0.8360186899007502,0.8360186899007502,218757_s_at,238075_at
1,0.8184096442428714,0.8184096442428714,218757_s_at,218350_s_at
1,0.7647288318462703,0.7647288318462703,218757_s_at,205644_s_at
1,0.8228255864997441,0.8228255864997441,218757_s_at,230165_at
1,0.8163810670752131,0.8163810670752131,218757_s_at,205361_s_at
1,0.7713839564739389,0.7713839564739389,218757_s_at,206102_at
1,-0.736803123881124,0.736803123881124,218757_s_at,211323_s_at
1,0.758520220977961,0.758520220977961,218757_s_at,226473_at
1,0.8753432123839654,0.8753432123839654,218757_s_at,204299_at
1,0.7766265334401086,0.7766265334401086,218757_s_at,236641_at
1,0.8523083158827385,0.8523083158827385,218757_s_at,204886_at
1,-0.8014937007087435,0.8014937007087435,218757_s_at,201360_at
1,0.8201089020550305,0.8201089020550305,218757_s_at,201930_at
1,0.7968727886980741,0.7968727886980741,218757_s_at,205347_s_at
1,0.7971182272353063,0.7971182272353063,218757_s_at,207039_at
1,0.7891063381183757,0.7891063381183757,218757_s_at,221258_s_at
1,0.7652223463323589,0.7652223463323589,218757_s_at,205909_at
1,0.7962425828782688,0.7962425828782688,218757_s_at,215691_x_at
1,0.8541416012805214,0.8541416012805214,218757_s_at,205260_s_at
1,-0.8239873628340061,0.8239873628340061,218757_s_at,218215_s_at
1,0.8223376182377202,0.8223376182377202,218757_s_at,235609_at
1,0.749651166309289,0.749651166309289,218757_s_at,209891_at
1,0.8205024748097766,0.8205024748097766,218757_s_at,213226_at
1,0.7426386428576284,0.7426386428576284,218757_s_at,219148_at
1,-0.7735819683236292,0.7735819683236292,218757_s_at,202861_at
1,0.7771281650311468,0.7771281650311468,218757_s_at,218039_at
1,0.7703738178966777,0.7703738178966777,218757_s_at,201202_at
1,0.865471045747743,0.865471045747743,218757_s_at,222843_at
1,0.7555896338243802,0.7555896338243802,218757_s_at,223229_at
1,0.8329128202854336,0.8329128202854336,218757_s_at,231855_at
1,-0.86956794035284,0.86956794035284,218757_s_at,202867_s_at
1,0.8080848761563623,0.8080848761563623,218757_s_at,228033_at
1,0.7432109526250589,0.7432109526250589,218757_s_at,209302_at
1,0.8442696341961113,0.8442696341961113,218757_s_at,204354_at
1,0.7783871249420654,0.7783871249420654,218757_s_at,226936_at
1,0.7723037256846723,0.7723037256846723,218757_s_at,209644_x_at
1,0.8036173274294424,0.8036173274294424,218757_s_at,206316_s_at
1,0.808577896438834,0.808577896438834,218757_s_at,203358_s_at
1,0.8216634999070231,0.8216634999070231,218757_s_at,212255_s_at
1,0.8385121317509143,0.8385121317509143,218757_s_at,241704_x_at
1,0.8001946522091802,0.8001946522091802,218757_s_at,225834_at
1,-0.7257200251061736,0.7257200251061736,218757_s_at,208791_at
1,0.7824659772369116,0.7824659772369116,218757_s_at,219918_s_at
1,0.7665680466860164,0.7665680466860164,218757_s_at,201292_at
1,0.8195748778006893,0.8195748778006893,218757_s_at,213092_x_at
1,0.8002978038288407,0.8002978038288407,218757_s_at,202904_s_at
1,0.8037631671218292,0.8037631671218292,218757_s_at,213088_s_at
1,0.7445346123296281,0.7445346123296281,218757_s_at,202954_at
1,0.8174679170914263,0.8174679170914263,218757_s_at,202268_s_at
1,-0.7745770284117107,0.7745770284117107,218757_s_at,215706_x_at
1,0.7678020419836619,0.7678020419836619,218757_s_at,202911_at
1,0.7460130655413391,0.7460130655413391,218757_s_at,218883_s_at
1,0.7897198534448008,0.7897198534448008,218757_s_at,222740_at
1,0.8634802598734951,0.8634802598734951,218757_s_at,201833_at
1,0.8347913164940061,0.8347913164940061,218757_s_at,235363_at
1,0.8741112260391276,0.8741112260391276,218757_s_at,200893_at
1,0.7584168999937086,0.7584168999937086,218757_s_at,203960_s_at
1,0.8160636258616555,0.8160636258616555,218757_s_at,229025_s_at
1,0.7169297584944645,0.7169297584944645,218757_s_at,218049_s_at
1,0.8589437368935987,0.8589437368935987,218757_s_at,202184_s_at
1,0.8638186178644436,0.8638186178644436,218757_s_at,225017_at
1,0.782747008549844,0.782747008549844,218757_s_at,228729_at
1,0.7124824216678308,0.7124824216678308,218757_s_at,221521_s_at
1,0.7464675058600552,0.7464675058600552,218757_s_at,222958_s_at
1,0.7381516661537383,0.7381516661537383,218757_s_at,1554572_a_at
1,0.8646763503840174,0.8646763503840174,218757_s_at,202633_at
1,0.7559151737876861,0.7559151737876861,218757_s_at,203764_at
1,0.8532768800275762,0.8532768800275762,218757_s_at,221842_s_at
1,0.8520870735857962,0.8520870735857962,218757_s_at,235648_at
1,0.7613965163709177,0.7613965163709177,218757_s_at,202589_at
1,0.7891848303123988,0.7891848303123988,218757_s_at,218482_at
1,-0.7540459385060839,0.7540459385060839,218757_s_at,200982_s_at
1,0.8041844116603042,0.8041844116603042,218757_s_at,205063_at
1,0.8842065619835534,0.8842065619835534,218757_s_at,209748_at
1,0.7649088748172528,0.7649088748172528,218757_s_at,214097_at
1,0.7456862055550438,0.7456862055550438,218757_s_at,208079_s_at
1,0.782868711960821,0.782868711960821,218757_s_at,211747_s_at
1,0.7748034130518532,0.7748034130518532,218757_s_at,222848_at
1,0.8053391146438214,0.8053391146438214,218757_s_at,213253_at
1,0.7671342976035367,0.7671342976035367,218757_s_at,222036_s_at
1,0.7810457021819501,0.7810457021819501,218757_s_at,213911_s_at
1,0.8461909901164741,0.8461909901164741,218757_s_at,228191_at
1,0.7156397137046068,0.7156397137046068,218757_s_at,204603_at
1,0.7459838736440189,0.7459838736440189,218757_s_at,202107_s_at
1,0.8211282918987404,0.8211282918987404,218757_s_at,204571_x_at
1,0.7816245197613382,0.7816245197613382,218757_s_at,204825_at
1,0.7587416821129526,0.7587416821129526,218757_s_at,218355_at
1,0.785372770103424,0.785372770103424,218757_s_at,205053_at
1,0.7749181761230121,0.7749181761230121,218757_s_at,211115_x_at
1,0.8633183314687305,0.8633183314687305,218757_s_at,200934_at
1,0.7758784409777195,0.7758784409777195,218757_s_at,223898_at
1,0.847209481410126,0.847209481410126,218757_s_at,1558700_s_at
1,0.7124157227214547,0.7124157227214547,218757_s_at,202666_s_at
1,0.8108999218849449,0.8108999218849449,218757_s_at,201111_at
1,0.7650954534124248,0.7650954534124248,218757_s_at,1553984_s_at
1,0.8150852208255436,0.8150852208255436,218757_s_at,228774_at
1,0.8753894732979852,0.8753894732979852,218757_s_at,203351_s_at
1,-0.7809960866779817,0.7809960866779817,218757_s_at,207966_s_at
1,0.8651797348312702,0.8651797348312702,218757_s_at,222201_s_at
1,0.8103334589655761,0.8103334589655761,218757_s_at,205046_at
1,0.8532187590235737,0.8532187590235737,218757_s_at,201450_s_at
1,0.7263519081024091,0.7263519081024091,218757_s_at,203744_at
1,0.8440409685136288,0.8440409685136288,218757_s_at,231895_at
1,0.8535589716061452,0.8535589716061452,218757_s_at,218277_s_at
1,0.7680976306801606,0.7680976306801606,218757_s_at,226832_at
1,0.8151513462159599,0.8151513462159599,218757_s_at,229533_x_at
1,0.8258760267126788,0.8258760267126788,218757_s_at,202903_at
1,0.8519847532575817,0.8519847532575817,218757_s_at,200050_at
1,-0.7889724236142488,0.7889724236142488,218757_s_at,212257_s_at
1,0.8205061115210626,0.8205061115210626,218757_s_at,226165_at
1,-0.7586934020637692,0.7586934020637692,218757_s_at,210778_s_at
1,0.7684576747924391,0.7684576747924391,218757_s_at,224129_s_at
1,0.7679234064573413,0.7679234064573413,218757_s_at,201418_s_at
1,0.7842709242810392,0.7842709242810392,218757_s_at,218617_at
1,0.7878454572111747,0.7878454572111747,218757_s_at,219306_at
1,0.810613647439826,0.810613647439826,218757_s_at,209358_at
1,-0.7717741661279405,0.7717741661279405,218757_s_at,210872_x_at
1,0.7480708077754158,0.7480708077754158,218757_s_at,223416_at
1,0.7390156151581022,0.7390156151581022,218757_s_at,207165_at
1,-0.7264719650330281,0.7264719650330281,218757_s_at,1554690_a_at
1,0.7039737532871518,0.7039737532871518,218757_s_at,203560_at
1,0.7502726583253959,0.7502726583253959,218757_s_at,201088_at
1,-0.7588949803031293,0.7588949803031293,218757_s_at,201373_at
1,-0.8091741520457704,0.8091741520457704,218757_s_at,211769_x_at
1,0.7477461659212385,0.7477461659212385,218757_s_at,204962_s_at
1,0.7254256214083631,0.7254256214083631,218757_s_at,218009_s_at
1,0.7601694425338356,0.7601694425338356,218757_s_at,219177_at
1,0.8817454597098091,0.8817454597098091,218757_s_at,200608_s_at
1,-0.8153289413704143,0.8153289413704143,218757_s_at,216267_s_at
1,0.8979146103431399,0.8979146103431399,223381_at,213647_at
1,0.794396582540537,0.794396582540537,223381_at,203316_s_at
1,0.8836766181547764,0.8836766181547764,223381_at,218252_at
1,0.913822784766687,0.913822784766687,223381_at,232065_x_at
1,0.8288216000341451,0.8288216000341451,223381_at,202413_s_at
1,0.9312944978326312,0.9312944978326312,223381_at,203362_s_at
1,0.9333804959621422,0.9333804959621422,223381_at,218662_s_at
1,0.8055328968120352,0.8055328968120352,223381_at,214221_at
1,0.8218291937374776,0.8218291937374776,223381_at,203743_s_at
1,0.9109011673857461,0.9109011673857461,223381_at,223556_at
1,0.9244900449101652,0.9244900449101652,223381_at,219105_x_at
1,0.9107913036670584,0.9107913036670584,223381_at,222606_at
1,0.8500371739424775,0.8500371739424775,223381_at,209523_at
1,0.9066559888583664,0.9066559888583664,223381_at,203209_at
1,0.9043825925203302,0.9043825925203302,223381_at,204531_s_at
1,0.858877798337922,0.858877798337922,223381_at,234672_s_at
1,0.8753233629366568,0.8753233629366568,223381_at,205034_at
1,0.9396010132507928,0.9396010132507928,223381_at,206364_at
1,0.8705277662642421,0.8705277662642421,223381_at,229551_x_at
1,0.8645410030017805,0.8645410030017805,223381_at,223257_at
1,0.881446502841662,0.881446502841662,223381_at,216228_s_at
1,0.8842482355005997,0.8842482355005997,223381_at,228597_at
1,0.8237728664727504,0.8237728664727504,223381_at,201416_at
1,0.9373524904020093,0.9373524904020093,223381_at,204026_s_at
1,0.8050777562380648,0.8050777562380648,223381_at,1555501_s_at
1,0.8410002967026573,0.8410002967026573,223381_at,225297_at
1,0.759162951891865,0.759162951891865,223381_at,226446_at
1,0.7813572109314236,0.7813572109314236,223381_at,231784_s_at
1,0.9400793038603823,0.9400793038603823,223381_at,207828_s_at
1,0.7927055686977665,0.7927055686977665,223381_at,208838_at
1,0.8418539640630747,0.8418539640630747,223381_at,228401_at
1,0.7425242428920985,0.7425242428920985,223381_at,214224_s_at
1,0.7872999663940404,0.7872999663940404,223381_at,223491_at
1,0.8977835185946086,0.8977835185946086,223381_at,201664_at
1,0.9117689069517615,0.9117689069517615,223381_at,213007_at
1,0.9084037896091472,0.9084037896091472,223381_at,212621_at
1,0.9074666154848579,0.9074666154848579,223381_at,227350_at
1,0.7995586932614607,0.7995586932614607,223381_at,221970_s_at
1,0.826260243150233,0.826260243150233,223381_at,200037_s_at
1,0.8439114765170694,0.8439114765170694,223381_at,203625_x_at
1,0.8470979178022763,0.8470979178022763,223381_at,209507_at
1,0.9112446727421974,0.9112446727421974,223381_at,228069_at
1,0.8332598926790555,0.8332598926790555,223381_at,204510_at
1,0.8666185475066863,0.8666185475066863,223381_at,204162_at
1,0.906624974023124,0.906624974023124,223381_at,221677_s_at
1,0.8407044235651223,0.8407044235651223,223381_at,214804_at
1,0.8548938251362772,0.8548938251362772,223381_at,203432_at
1,0.8247796785297589,0.8247796785297589,223381_at,202276_at
1,-0.7587532786458294,0.7587532786458294,223381_at,200784_s_at
1,0.9305164148342011,0.9305164148342011,223381_at,204822_at
1,0.7963857274939703,0.7963857274939703,223381_at,219294_at
1,0.9033924014054229,0.9033924014054229,223381_at,222077_s_at
1,0.8123865397528853,0.8123865397528853,223381_at,238075_at
1,0.844935469295402,0.844935469295402,223381_at,218350_s_at
1,0.792708898999708,0.792708898999708,223381_at,205644_s_at
1,0.8898450603327405,0.8898450603327405,223381_at,230165_at
1,0.7715017961337485,0.7715017961337485,223381_at,205361_s_at
1,0.8890795584235835,0.8890795584235835,223381_at,206102_at
1,-0.7864442146394286,0.7864442146394286,223381_at,211323_s_at
1,0.8204688847914848,0.8204688847914848,223381_at,226473_at
1,0.8256031783542988,0.8256031783542988,223381_at,204299_at
1,0.9090991243014508,0.9090991243014508,223381_at,236641_at
1,0.9264609073590386,0.9264609073590386,223381_at,204886_at
1,-0.8229925017706572,0.8229925017706572,223381_at,201360_at
1,0.894527092999959,0.894527092999959,223381_at,201930_at
1,0.7821352266822768,0.7821352266822768,223381_at,205347_s_at
1,0.8003714888396829,0.8003714888396829,223381_at,207039_at
1,0.9023089042165697,0.9023089042165697,223381_at,221258_s_at
1,0.9020193596877158,0.9020193596877158,223381_at,205909_at
1,0.80517765065121,0.80517765065121,223381_at,215691_x_at
1,0.8357143927783215,0.8357143927783215,223381_at,205260_s_at
1,-0.7746769213684094,0.7746769213684094,223381_at,218215_s_at
1,0.9056847231191019,0.9056847231191019,223381_at,235609_at
1,0.8705569389693899,0.8705569389693899,223381_at,209891_at
1,0.9016914775993583,0.9016914775993583,223381_at,213226_at
1,0.9373104252157037,0.9373104252157037,223381_at,219148_at
1,-0.7686172536193991,0.7686172536193991,223381_at,202861_at
1,0.8978676190313315,0.8978676190313315,223381_at,218039_at
1,0.8894609042752963,0.8894609042752963,223381_at,201202_at
1,0.8443042940860345,0.8443042940860345,223381_at,222843_at
1,0.8504778773451821,0.8504778773451821,223381_at,223229_at
1,0.8581052913350421,0.8581052913350421,223381_at,231855_at
1,-0.7613270567051006,0.7613270567051006,223381_at,202867_s_at
1,0.9160348596423503,0.9160348596423503,223381_at,228033_at
1,0.7981900881739386,0.7981900881739386,223381_at,209302_at
1,0.8382139571546777,0.8382139571546777,223381_at,204354_at
1,0.8810541234785279,0.8810541234785279,223381_at,226936_at
1,0.8015061594669292,0.8015061594669292,223381_at,209644_x_at
1,0.8947163904206712,0.8947163904206712,223381_at,206316_s_at
1,0.8999656955484034,0.8999656955484034,223381_at,203358_s_at
1,0.7454862161294051,0.7454862161294051,223381_at,212255_s_at
1,0.7425623178804405,0.7425623178804405,223381_at,241704_x_at
1,0.8764838286569024,0.8764838286569024,223381_at,225834_at
1,0.9247061342208077,0.9247061342208077,223381_at,219918_s_at
1,0.9131956190564446,0.9131956190564446,223381_at,201292_at
1,0.850431870571278,0.850431870571278,223381_at,213092_x_at
1,0.7810164498817274,0.7810164498817274,223381_at,202904_s_at
1,0.8575735087673151,0.8575735087673151,223381_at,213088_s_at
1,0.9288620358041259,0.9288620358041259,223381_at,202954_at
1,0.7981715220793197,0.7981715220793197,223381_at,202268_s_at
1,-0.7402253222747787,0.7402253222747787,223381_at,215706_x_at
1,0.828866598537032,0.828866598537032,223381_at,202911_at
1,0.9174921832589416,0.9174921832589416,223381_at,218883_s_at
1,0.8207221414621776,0.8207221414621776,223381_at,222740_at
1,0.7707512134945765,0.7707512134945765,223381_at,201833_at
1,0.8433368816818997,0.8433368816818997,223381_at,235363_at
1,0.7875305505081523,0.7875305505081523,223381_at,200893_at
1,0.7676641365343942,0.7676641365343942,223381_at,203960_s_at
1,0.7582338305336399,0.7582338305336399,223381_at,229025_s_at
1,0.7860227169881986,0.7860227169881986,223381_at,218049_s_at
1,0.8031850659988583,0.8031850659988583,223381_at,202184_s_at
1,0.81724040835475,0.81724040835475,223381_at,225017_at
1,0.8992128794632617,0.8992128794632617,223381_at,228729_at
1,0.8599173801410702,0.8599173801410702,223381_at,221521_s_at
1,0.9186945710074335,0.9186945710074335,223381_at,222958_s_at
1,0.8494454086702622,0.8494454086702622,223381_at,1554572_a_at
1,0.8387759274498378,0.8387759274498378,223381_at,202633_at
1,0.9427455619027993,0.9427455619027993,223381_at,203764_at
1,0.7737800505053803,0.7737800505053803,223381_at,221842_s_at
1,0.7859494366869108,0.7859494366869108,223381_at,235648_at
1,0.9116975165439164,0.9116975165439164,223381_at,202589_at
1,0.7680735422877433,0.7680735422877433,223381_at,218482_at
1,-0.7302003034828073,0.7302003034828073,223381_at,200982_s_at
1,0.8133677203581773,0.8133677203581773,223381_at,205063_at
1,0.7382018547397873,0.7382018547397873,223381_at,209748_at
1,0.7399435553524665,0.7399435553524665,223381_at,214097_at
1,0.9045268629720198,0.9045268629720198,223381_at,208079_s_at
1,0.8039550323407271,0.8039550323407271,223381_at,211747_s_at
1,0.908526476632896,0.908526476632896,223381_at,222848_at
1,0.7862818013650734,0.7862818013650734,223381_at,213253_at
1,0.8520191197533554,0.8520191197533554,223381_at,222036_s_at
1,0.8095069682363804,0.8095069682363804,223381_at,213911_s_at
1,0.8005522595654633,0.8005522595654633,223381_at,228191_at
1,0.8965522559992201,0.8965522559992201,223381_at,204603_at
1,0.8774973741086665,0.8774973741086665,223381_at,202107_s_at
1,0.7168315888996278,0.7168315888996278,223381_at,204571_x_at
1,0.921676319624536,0.921676319624536,223381_at,204825_at
1,0.9146369946964533,0.9146369946964533,223381_at,218355_at
1,0.8218965550580759,0.8218965550580759,223381_at,205053_at
1,0.8275033989056437,0.8275033989056437,223381_at,211115_x_at
1,0.7280516798674366,0.7280516798674366,223381_at,200934_at
1,0.7887696147412425,0.7887696147412425,223381_at,223898_at
1,0.7399472522123238,0.7399472522123238,223381_at,1558700_s_at
1,0.8119429206337434,0.8119429206337434,223381_at,202666_s_at
1,0.7781322267189482,0.7781322267189482,223381_at,201111_at
1,0.821427671356354,0.821427671356354,223381_at,1553984_s_at
1,0.8717411381780517,0.8717411381780517,223381_at,228774_at
1,0.8015231508312843,0.8015231508312843,223381_at,203351_s_at
1,-0.7433864829271537,0.7433864829271537,223381_at,207966_s_at
1,0.7702755396420722,0.7702755396420722,223381_at,222201_s_at
1,0.884972827213038,0.884972827213038,223381_at,205046_at
1,0.8082198943387694,0.8082198943387694,223381_at,201450_s_at
1,0.7744163835981354,0.7744163835981354,223381_at,203744_at
1,0.7899040541480237,0.7899040541480237,223381_at,231895_at
1,0.7546233790193141,0.7546233790193141,223381_at,218277_s_at
1,0.7657748391840459,0.7657748391840459,223381_at,226832_at
1,0.716874398156342,0.716874398156342,223381_at,229533_x_at
1,0.7823036351431765,0.7823036351431765,223381_at,202903_at
1,0.739597196335235,0.739597196335235,223381_at,200050_at
1,-0.7004868935766863,0.7004868935766863,223381_at,212257_s_at
